,P_Layer,P_Hidden,FQ-EL-NEW,FQ-RP-NEW,FQ-Final-NEW,SQ-EL-NEW,SQ-RP-NEW,SQ-Final-NEW,WQ-EL-NEW,WQ-RP-NEW,WQ-Final-NEW,SQFQ-ED,SQFQ-EL,SQFQ-RP,SQFQ-Final,WQSQ-ED,WQSQ-EL,WQSQ-RP,WQSQ-Final,FQSQ-ED,FQSQ-EL,FQSQ-RP,FQSQ-Final,FQWQ-ED,FQWQ-EL,FQWQ-RP,FQWQ-Final,WQFQ-ED,WQFQ-EL,WQFQ-RP,WQFQ-Final,FQ917-Final,FQ917-ED,FQ917-EL,FQ917-RP,SQ917-Final,SQ917-ED,SQ917-EL,SQ917-RP,WQ917-Final,WQ917-ED,WQ917-EL,WQ917-RP,SQWQ-Final,SQWQ-ED,SQWQ-EL,SQWQ-RP,FQ-Final,FQ-ED,FQ-EL,FQ-RP,SQ-Final,SQ-ED,SQ-EL,SQ-RP,WQ-Final,WQ-ED,WQ-EL,WQ-RP,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,L01,L02,L03,L04,L05,L06,L07,L08,L09,L10,LEN,WC,DEP,TC,BS,TEN,SN,ON,OMO,CI,SQ-MINI-ED,SQ-MINI-EL,SQ-MINI-RP,SQ-MINI-Final,COLA-EVAL-MCC,MNLI-EVAL-MNLI-MM-ACC,MNLI-EVAL-MNLI-ACC,MRPC-EVAL-ACC,MRPC-EVAL-F1,QNLI-EVAL-ACC,QQP-EVAL-ACC,QQP-EVAL-F1,RTE-EVAL-ACC,SST-2-EVAL-ACC,STS-B-EVAL-PEARSON,STS-B-EVAL-SPEARMANR,WNLI-EVAL-ACC
10,6,512,0.7191780843119253,0.8532110055474279,0.6972010211869033,0.8560000485631877,0.8169014101709985,0.7824074094210095,0.6250000134218808,0.931428567754155,0.9319999999450239,0.6846777736642112,0.7561983485072399,0.6205533560714901,0.7868852461652603,0.4801443579885877,0.4981143918830188,0.7148967101719225,0.5773195871021972,0.9139041000027457,0.9345096708616996,0.7580906070815137,0.8005363730843653,0.9491880927909289,0.8648648602634523,0.766423358579573,0.72413793074849,0.7125730585865033,0.817567568719138,0.8124999253551123,0.7235772360113321,0.7567567567567568,0.8903397508943321,0.9215686306808917,0.7674418589994589,0.8378378372241778,0.838996521527763,0.8333333433703698,0.7446808608782257,0.9166666666666667,0.6999128690731717,0.8048780502314099,0.5454544558677775,0.8148148148737313,0.7113063182961075,0.8947368504335208,0.8859648898076339,0.8445121952938875,0.8437928627481278,0.8686868712604834,0.8316151216898012,0.8338658369437598,0.8868025825082902,0.8349206840975001,0.7385159286802695,0.8045977013310077,0.921148541765613,0.8451426777652624,0.6969696965752981,0.6222222222222222,0.6111111111111112,0.0,,0.723404255319149,0.7555555555555555,0.5681818181818182,0.6,0.3333333333333333,0.2619047619047619,0.5833333333333334,0.6428571428571429,0.75,0.5217391304347827,0.44,0.6,0.4444444444444445,0.39999999999999997,0.8333333333333334,0.6363636363636362,0.0,0.5909090909090909,0.7272727272727272,,0.25,,0.0,0.46666666666666673,0.43750000000000006,0.2272727272727273,0.3529411764705882,1.0,0.25,0.5,0.5,0.5555555555555556,0.36363636363636365,0.23076923076923075,0.5,0.411764705882353,0.3838006230529595,0.3686894441611423,0.421471172962227,0.7295356629966491,0.5184713375796177,0.6030534351145052,0.6291718170580973,0.2861445783132532,0.29096045197740056,0.23668639053254448,0.9283214941731303,0.9489795899584543,0.2996742711112055,0.2538699689941398,0.6139003208921073,0.7239958738407186,0.723643806597364,0.8039215680000007,0.8141742845679534,0.593952480182554,0.9699850854077151,0.9906102402713594,0.6428571414438773,0.8846153833254433,0.7702846100171008,0.7137235004591355,0.1538461534260356
11,6,768,0.8253424663697455,1.0,0.8142493671067862,0.9240000641727895,0.895774653564291,0.9768518492186776,0.7500000089479192,0.9657142814227918,0.9520000007696642,0.8863996744046255,0.8512396705700432,1.0,0.983606558280892,0.3914472887504415,0.5603394120501198,0.9144690748619854,0.7415316642849639,0.72128312923741,0.8171021418736552,0.8640776840942177,0.8102581298784465,0.8203448249225527,0.7297297282656432,0.5182481692327777,0.5793103447172747,0.8370593708161747,0.7837837843595691,0.9261363161350715,0.9593495945866021,1.0,0.8236984338347724,0.7254901994125341,1.0,1.0,0.8433662345587218,0.7222222289135818,0.9574468293662294,1.0,0.6578488139632456,0.7560975611368228,0.9090908419008331,0.987654321026932,0.8313438440222637,0.789473700867039,0.9649122621945215,0.8963414637428763,0.9330001239184161,0.7979798024836239,0.9862542996283709,0.910543134975003,0.9551742135443743,0.9365079660140522,0.8798586544005614,0.8505747126663762,0.7959104188982102,0.8709522240809187,0.848484841780072,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.11111111111111112,0.0,0.11111111111111112,0.09090909090909091,0.0,0.0,0.11764705882352941,1.0,0.40948495665476803,0.7475149105367797,0.9640976543800864,0.823779193205945,0.8854961832061082,0.4313967861557485,0.40512048192771044,0.40960451977401025,0.2583826429980275,1.0,0.8877551014147232,0.1954397395959638,0.1640866874258883,0.8713574012059806,0.8898043213290389,0.8976458546673953,0.6078431360000005,0.5884482508540289,0.8833693382007296,0.9803318414344299,0.9926743819709504,0.3571428585561227,0.9871794870361594,0.9133404903379604,0.8864925233431012,0.4999999986346154
12,8,128,0.5342465793855321,0.5137614661206965,0.39185750451040835,0.4840000294847922,0.3098591661114903,0.36111111204046564,0.666666666666668,0.2971428550672321,0.15199999870806408,0.3549651082640561,0.5950413177198283,0.2648221741227021,0.39344262308262995,0.39379844961240307,0.3620364586740708,0.14825365508123242,0.2952871875523262,0.39346931966745263,0.4248388165194742,0.18015103616426276,0.17901441497531304,0.43361336002501216,0.5225225232894243,0.29197083312589867,0.3034482760581783,0.25124818714877334,0.27702702606738516,0.22727266212809813,0.3902439025640691,0.16216216216216223,0.5297195118687511,0.5294117681441756,0.11627903898864311,0.1081081080289261,0.582804009768322,0.7777777861419776,0.0,0.4166666666666666,0.5175835818818975,0.4634146397888167,0.0,0.0,0.6925377514984149,0.8157894826073406,0.0,0.4359756094122249,0.484299453991124,0.47811447854341416,0.29896907156920693,0.3290734776687462,0.7018255979178066,0.6158730257083881,0.0035335633534734298,0.5632183913266479,0.8063263291711846,0.7419044481618323,0.28787877979361753,0.2888888888888889,0.2777777777777778,0.0,,0.4893617021276596,0.6222222222222222,0.38636363636363635,0.7333333333333334,0.5128205128205128,0.5952380952380952,0.6458333333333334,0.7857142857142857,0.40625,0.7391304347826086,0.32,0.39999999999999997,0.0,0.44999999999999996,0.9166666666666667,0.4545454545454546,0.0,0.13636363636363635,0.3939393939393939,,0.0,,0.0,0.33333333333333337,0.43750000000000006,0.31818181818181823,0.3529411764705882,0.3529411764705883,0.1875,0.16666666666666666,0.0625,0.22222222222222224,0.2727272727272727,0.07692307692307693,0.08333333333333334,0.11764705882352941,0.006853582554517418,0.053544110147883746,0.33598409542743585,0.20584011488750592,0.4501061571125264,0.09669211195928817,0.06922126081582264,0.24623493975903574,0.18079096045197637,0.10650887573964524,0.3847203762620731,0.42857142857142816,0.22801302020180583,0.10526315807669875,0.3612000195592701,0.4243048396303599,0.3490276388993783,0.2941176480000003,0.1638872097344394,0.48812095417207146,0.9084638309124546,0.9655573222241429,0.5357142828877546,0.33333332588034126,0.42636342542792194,0.41998225714840137,1.0
13,8,256,0.6335616448463827,0.5963302724870801,0.48854961705491146,0.9080000502976009,0.602816909837894,0.7901234819859752,0.708333355703128,0.8514285675578122,0.7680000014293762,0.6411163973048797,0.6611570264444365,0.5138339848702527,0.5737704923305202,0.39446003769572296,0.5496543062005524,0.37419820310961976,0.44845360806638024,0.679352980143309,0.694604682965348,0.3710895679266032,0.4093194771625035,0.8237878586753721,0.8558558540431782,0.2992700757387182,0.489655172299396,0.5892811059240035,0.7094594644495982,0.3409090529080574,0.6585365856409521,0.48648648648648657,0.7632177243565074,0.784313725073434,0.5581395510059486,0.6756756751807886,0.582804009768322,0.7777777861419776,0.6382979054640119,0.7499999999999999,0.5872057920550068,0.7804878056841164,0.8181816838016663,0.722222222310597,0.8609286844844541,0.9473684365193917,0.8157894518721149,0.6707317073795952,0.6824172998141697,0.7272727266293235,0.6769759437512307,0.8370607200312628,0.8730071322477851,0.8793651285419479,0.5653710178299337,0.666666667324904,0.732720262132324,0.7677140166478948,0.54545453835537,0.5555555555555556,0.47222222222222227,0.0,,0.7446808510638298,0.7111111111111111,0.5454545454545454,0.5777777777777778,0.43589743589743585,0.5238095238095238,0.9166666666666667,0.7857142857142857,0.59375,0.782608695652174,0.8,0.3,0.4444444444444445,0.39999999999999997,0.6666666666666667,0.6818181818181818,0.0,0.4545454545454546,0.6666666666666666,,0.25,,0.0,0.6,0.375,0.31818181818181823,0.411764705882353,0.7647058823529412,0.3125,0.16666666666666666,0.125,0.5555555555555556,0.36363636363636365,0.23076923076923075,0.5,0.6470588235294117,0.270404984423676,0.2814890362060174,0.4870775347912528,0.5749162278602202,0.6963906581740977,0.5470737913485996,0.5191594561186657,0.06777108433734945,0.6299435028248586,0.20118343195266236,0.6492112607751366,0.7755102028294456,0.7003257288887945,0.6563467494376088,0.533259500596881,0.7250257429301191,0.6499488283873673,0.4117647039999994,0.4299046431051566,0.7170626376140627,0.9708240116738981,0.990273075461195,0.46428571711224437,0.7051282018316899,0.6062247585102138,0.5909194440569553,0.6923076904171598
14,8,512,0.7876712358843597,0.9082568796724185,0.7531806616320474,0.7800000260159965,0.864788743060188,0.9027777801011623,0.7500000089479192,0.931428567754155,0.9520000007696642,0.8115083144881922,0.8099173558743943,0.790513848441313,0.9289617487217533,0.5532956249626508,0.5942803309024796,0.5495367155370658,0.6627393234924268,0.8135799077889126,0.8836104525820289,0.746224373617264,0.812939993846703,0.9145477119606183,0.9909909860409873,0.5620438130118806,0.6137931035218167,0.8422154582795763,0.9121621635056611,0.6874999552130674,0.8455284556694125,0.864864864864865,0.8345596883368459,0.8235294123898499,0.7906976289832353,0.8378378372241778,0.7058156671154269,0.7222222289135818,0.8085106456586688,0.5833333333333335,0.7262893675817664,0.7560975611368228,0.7272727720661104,0.9444444443560702,0.8651394559601496,0.8421052643476472,0.9122806931617419,0.8932926832081794,0.8596765693901193,0.8552188547899194,0.9347079069821804,0.9137380180624983,0.9647827446508147,0.8730158631804923,0.7791519647196203,0.7356321843279555,0.816133708052941,0.8967617925669787,0.6818181859593649,0.39999999999999997,0.38888888888888895,0.0,,0.6595744680851064,0.6222222222222222,0.36363636363636365,0.4888888888888889,0.3333333333333333,0.3333333333333333,0.7083333333333334,0.9285714285714285,0.375,0.7391304347826086,0.36000000000000004,0.6,0.3333333333333333,0.49999999999999994,0.5833333333333334,0.6818181818181818,0.0,0.4545454545454546,0.4242424242424242,,0.0,,0.0,0.2,0.3125,0.36363636363636365,0.3529411764705882,0.6470588235294118,0.3125,0.3333333333333333,0.3125,0.22222222222222224,0.36363636363636365,0.38461538461538464,0.33333333333333337,0.6470588235294117,0.5040498442367607,0.717491075981642,0.5785288270377735,0.9392053614169462,0.5473460721868365,0.6437659033078877,0.7107540173053154,0.5564759036144574,0.3276836158192076,0.2968441814595661,0.7534665463447165,0.6428571384744903,0.26710096252490717,0.24767801855032728,0.7772679705828673,0.8105046343349601,0.7471852599234026,0.6862745120000007,0.6324549235725127,0.8077753758800669,0.9579604768486337,0.9858439580175469,0.07142856577551018,0.7435897407232093,0.7858267998499383,0.7436133063327672,1.0
15,8,768,0.8904109560443793,0.8211009115043336,0.7709923678412293,0.9680000589695844,0.864788743060188,0.9305555811128255,0.708333355703128,0.9599999974475424,0.9640000005772482,0.937792025954729,0.9008264412560615,0.6719367877917172,0.8579234974435066,0.8015851680830226,0.7991829024679759,0.609408440396687,0.7069219437814164,0.9389349411851121,0.929080423560256,0.7262675476885454,0.8340596715973922,0.965085916421283,1.0,0.5766423609382489,0.6482758623263593,0.8786593474871621,0.9493243305619978,0.40909088737603283,0.8292682929913704,0.891891891891892,0.802463890895359,0.8235294123898499,0.8139534619902655,0.9189189189783055,1.0,0.888888885543212,0.8723404304391132,0.7499999999999999,0.9082262321713465,0.9512195175151703,0.9090908419008331,0.83333333306821,0.780271901097489,0.8157894826073406,0.9210526276131112,0.905487805346966,0.9186602588205632,0.9898989911857977,0.8316151216898012,0.9744409006562536,0.9808112184601523,0.9142857437918359,0.79681981980325,0.9195402296694276,1.0,0.9483808851982861,0.7727272756852621,0.24444444444444444,0.19444444444444442,0.0,,0.34042553191489366,0.4666666666666666,0.3181818181818181,0.3333333333333333,0.25641025641025644,0.16666666666666669,0.6041666666666666,0.39285714285714285,0.09375,0.6956521739130436,0.32,0.7000000000000001,0.5555555555555556,0.39999999999999997,0.7083333333333334,0.18181818181818182,0.0,0.09090909090909091,0.3333333333333333,,0.0,,0.0,0.06666666666666667,0.1875,0.13636363636363635,0.058823529411764705,0.41176470588235303,0.3125,0.16666666666666666,0.1875,0.11111111111111112,0.4545454545454546,0.07692307692307693,0.33333333333333337,0.47058823529411764,0.39626168224299063,0.3513513513513513,0.5069582504970183,0.865007180469124,1.0,0.6844783715012731,0.8541409147095188,0.11972891566265077,0.7683615819209043,0.5571992110453646,0.7609905171586603,0.7959183685991252,0.0,0.049535603816443216,0.8844652025323841,0.9598352168954393,0.9140225187242977,0.9803921600000001,0.9972163786547328,0.9589632887222552,0.9170395207959642,0.9708930566212786,0.6428571414438773,0.9487179481446414,0.9159258967937562,0.8920275298438014,0.46153846027810647
16,10,128,0.541095888783871,0.4403669737155117,0.3536895649258463,0.5000000433599999,0.11549296135910228,0.22067901291362263,0.7500000089479192,0.37142857128832657,0.1719999995327041,0.4525865560851577,0.5454545470338091,0.08300399230451973,0.23497267765839552,0.4301601831097732,0.368007540824523,0.06699923756861316,0.25773195966809914,0.7998053049625755,0.742449949178166,0.0458468270577391,0.2487428766964085,0.7252757968812239,0.918918913062576,0.13868617395012955,0.4275862066881854,0.5654386404481246,0.5641891931237216,0.03977270691503077,0.4227642277492593,0.3513513513513515,0.7787931670537401,0.8431372560480586,0.20930230799351013,0.0,0.7699678559216632,0.7777777861419776,0.0425531706337706,0.7499999999999999,0.481636816615418,0.6097561004628198,0.3636363860330556,0.04320987614061512,0.7920831174633646,0.7631578965214721,0.021929854966142626,0.4786585362571234,0.5835141608980811,0.6262626243324154,0.2371134018384532,0.2667731708531315,0.7760920248502053,0.7682540174308359,0.0,0.5057471266637601,0.8042528405369821,0.7419044481618323,0.2272727243147379,0.6666666666666666,0.5833333333333334,0.0,,0.8936170212765958,0.8444444444444444,0.7727272727272727,0.8666666666666667,0.7435897435897435,0.6904761904761905,0.8958333333333334,0.5714285714285714,0.59375,1.0,0.48000000000000004,0.19999999999999998,0.3333333333333333,0.39999999999999997,0.9166666666666667,0.5909090909090909,0.0,0.5454545454545454,0.6666666666666666,,0.0,,0.0,0.4,0.3125,0.36363636363636365,0.7058823529411764,0.6470588235294118,0.375,0.6666666666666666,0.125,0.4444444444444445,0.6363636363636365,0.07692307692307693,0.4166666666666667,0.47058823529411764,0.15264797507788144,0.01376848546659868,0.16699801192842975,0.3393968405935856,0.4382165605095539,0.2340966921119589,0.1878862793572311,0.0,0.22598870056497203,0.2603550295857985,0.3672797274069477,0.3775510185298835,0.14983713555560252,0.0,0.17295475149728792,0.4799176084477191,0.4022517920612791,0.3725490159999998,0.18972331943722162,0.48596112229465954,0.9073452638137575,0.964686391392801,0.2857142828877545,0.41025640366337984,0.3491974663820775,0.34945498998837365,0.8076923054866865
17,10,256,0.7773972573895894,0.6100917386077767,0.5801526699184196,0.744000038156791,0.5154929857872648,0.6743827280793705,0.8333333512291705,0.8571428564416322,0.8079999996426559,0.6290720504186202,0.6280991677391571,0.2608695832789141,0.4426229516858552,0.6723425258158154,0.611879319554328,0.5851745881340705,0.6502209131333746,0.8158498776988029,0.7767220934590594,0.4004854378865951,0.5306738186372675,0.8835508757036161,0.8558558540431782,0.4233577017624799,0.5931034481206088,0.7197077289787754,0.817567568719138,0.142045398901084,0.4308943091737275,0.4594594594594596,0.7670900486423061,0.8823529433644757,0.4651162820010816,0.5945945941590941,0.68119864249531,0.7777777861419776,0.5744681206835683,1.0,0.6644213368233581,0.7317073165895308,0.5454544558677775,0.6111111110227367,0.6388866575724,0.7631578965214721,0.6885964965158508,0.6493902442775726,0.6313862430712303,0.7306397342856852,0.5326460501205935,0.8067092787343814,0.957443795036397,0.946031795208612,0.5141342917301582,0.7126436786602725,0.9230913950569138,0.8709522240809187,0.5606060619864545,0.5555555555555556,0.4444444444444445,0.0,,0.6808510638297873,0.7111111111111111,0.5454545454545454,0.5111111111111111,0.41025641025641024,0.42857142857142855,0.7916666666666667,0.7499999999999999,0.84375,0.7391304347826086,0.7200000000000001,0.7000000000000001,0.5555555555555556,0.3499999999999999,0.75,0.7727272727272727,0.0,0.6363636363636365,0.30303030303030304,,0.0,,0.5,0.8666666666666667,0.6875,0.6363636363636365,0.47058823529411764,0.5882352941176472,0.3125,0.3333333333333333,0.5625,0.4444444444444445,0.7272727272727273,0.23076923076923075,0.6666666666666667,0.6470588235294117,0.44859813084112193,0.23100458949515554,0.1212723658051694,0.5902345619913836,0.6288747346072187,0.6972010178117043,0.639060568603215,0.23945783132530069,0.5536723163841796,0.05818540433925063,0.6210702142313267,0.6734693915116612,0.25081432222198635,0.16718266251482233,0.532499481724153,0.7188465486449992,0.7369498524223841,0.9019607839999999,0.8845158976663285,0.7429805611473305,0.9780014898575552,0.9925059421758627,0.8214285756683671,0.5897435851571332,0.6156203512149802,0.5852309461770584,0.9615384616434912
18,10,512,0.8219178116705756,0.8440366915862301,0.7608142484792394,0.876000022547195,0.8309858982900284,0.8425925947610877,0.5833333243854207,0.9657142814227918,0.928000001154496,0.7262243627512917,0.7066115691352707,0.6600790983433583,0.743169399666583,0.9382787390366373,0.8793211827130843,0.8011404638438472,0.8033873352438936,0.7486779576454019,0.7600950121036494,0.6936354056618594,0.7358364067579914,0.867389867925276,0.8288288276436172,0.540146022472694,0.6344827583306113,0.7080275686669538,0.7837837843595691,0.8920454586169938,0.7317073174358002,0.4594594594594596,0.7455425518060984,0.7450980430707428,0.7441860259924288,0.6216216211663256,0.6664249980719923,0.6111111144567904,0.7234042467315527,0.9166666666666667,0.9586979913947452,0.8536585393259969,0.5454544558677775,0.722222222310597,0.6629866580477102,0.7368421147811655,0.9254385760010775,0.8993902442775727,0.8826619589481561,0.8686868712604834,0.8728522372514259,0.9089457107531398,0.9954383044471948,0.9619047520693804,0.6872791642642402,0.7931034489908441,0.3474321642975697,0.8451426777652624,0.7121212071912284,0.19999999999999998,0.25,0.0,,0.29787234042553196,0.15555555555555556,0.13636363636363638,0.19999999999999998,0.25641025641025644,0.11904761904761904,0.25,0.35714285714285715,0.09375,0.1739130434782609,0.4000000000000001,0.7000000000000001,0.11111111111111112,0.85,0.8333333333333334,0.22727272727272727,0.0,0.045454545454545456,0.1515151515151515,,0.0,,0.0,0.06666666666666667,0.125,0.045454545454545456,0.29411764705882354,0.4705882352941177,0.0,0.4444444444444445,0.0625,0.11111111111111112,0.18181818181818182,0.15384615384615385,0.4166666666666667,0.23529411764705882,0.6323987538940813,0.39112697603263635,0.2922465208747518,0.9066539013882242,0.865392781316348,1.0,0.8751545117428938,0.4555722891566264,0.26271186440677907,0.52465483234714,0.9617616109681829,0.9795918342303204,0.2410423436363249,0.21981424168614386,0.7874682508024955,0.7826982499262806,0.7502558882013439,0.9607843120000004,0.9945170964440821,0.6933045341590712,0.0,0.0,0.8214285756683671,0.6282051240486514,0.8423778266710281,0.7943411591805261,1.0
19,10,768,1.0,0.9541284398362082,1.0,1.0,0.9521126671108172,0.9398148146599218,0.708333355703128,0.9828571382571097,1.0,1.0,0.9380165279565265,0.9288537802268432,1.0,1.0,1.0,1.0,1.0,0.9936057564589051,1.0,0.837648314032111,0.9540730814514207,1.0,0.9729729736004381,0.6642335857957268,0.744827586149698,0.7283532391770333,0.9898648661123999,1.0,1.0,0.918918918918919,0.9594375767739037,0.9411764743391002,0.9302325640021633,1.0,0.957822505052879,1.0,0.9148936587324592,1.0,0.9817188064356852,1.0,0.8181816838016663,0.7469135802567332,0.9718532100062257,0.9473684365193917,0.9122806931617419,0.9664634147591912,0.9882107988107137,0.9595959576657482,0.8831615143359909,0.9728434417906215,1.0,0.9269841368194923,0.8003533831567277,0.9195402296694276,0.7980033638600799,0.9225713388826324,1.0,0.19999999999999998,0.1388888888888889,0.0,,0.1276595744680851,0.11111111111111112,0.04545454545454545,0.15555555555555556,0.02564102564102564,0.047619047619047616,0.08333333333333334,0.03571428571428574,0.03125,0.3478260869565218,0.4000000000000001,0.39999999999999997,0.22222222222222224,0.49999999999999994,0.5416666666666667,0.13636363636363635,0.0,0.0,0.0909090909090909,,0.0,,0.0,0.06666666666666667,0.0,0.09090909090909091,0.1764705882352941,0.41176470588235303,0.0,0.05555555555555556,0.0,0.0,0.0,0.07692307692307693,0.0,0.11764705882352941,0.7769470404984427,0.38602753697093317,0.5944333996023863,0.7381522259454285,0.8806794055201698,0.7328244274809173,0.8813349814585916,0.41716867469879515,1.0,1.0,0.5843861545988478,0.7653061243272592,0.048859920908762615,0.08359133139038337,0.8924111637323953,0.9979402618211989,1.0,0.9411764720000004,0.9616011111192468,1.0,0.0,0.0,0.8928571414438784,0.9871794870361594,0.9685097013972833,0.9660184609386536,1.0
20,12,128,0.39383561434286446,0.0,0.015267173694384373,0.6879999895935879,0.0,0.22839508547858825,0.708333355703128,0.3999999960731433,0.20400000016492814,0.645680497373477,0.578512397053139,0.0,0.24043715861430948,0.6033547992169963,0.585166561743733,0.14041331383833033,0.3483063331762862,0.7344527621114681,0.6616898523489737,0.06607336668708924,0.21991283958274135,0.5662237660216229,0.4684684704903015,0.38686130059619606,0.43448275868605934,0.5618562773604903,0.8479729774832907,0.21590908276601206,0.5447154474073398,0.10810810810810824,0.6560414507692405,0.5490196118023841,0.09302326900486724,0.16216216204338915,0.8477039000288524,0.8333333433703698,0.14893618370756054,0.2500000000000001,0.5876646728634674,0.6829268341046989,0.0,0.1666666664015433,0.7183754854103588,0.6052631608691144,0.2280701827092951,0.4878048778612136,0.7245835236703667,0.5791245808403223,0.16838487831020038,0.2555910627250059,0.6832263419524256,0.6952380854027239,0.02473498179058495,0.0,0.6364058812309348,0.0,0.0,0.0,0.027777777777777776,0.0,,0.04255319148936171,0.06666666666666667,0.04545454545454545,0.06666666666666667,0.0,0.02380952380952381,0.16666666666666669,0.0,0.21875000000000003,0.4782608695652174,0.36000000000000004,0.09999999999999999,0.3333333333333333,0.3499999999999999,0.7916666666666667,0.045454545454545456,0.0,0.045454545454545456,0.0,,0.0,,0.0,0.2,0.0625,0.045454545454545456,0.29411764705882354,0.11764705882352941,0.0625,0.2777777777777778,0.0625,0.0,0.09090909090909091,0.0,0.08333333333333334,0.11764705882352941,0.3408099688473519,0.0,0.041749502982107715,0.2900909526089038,0.48025477707006353,0.30534351145038197,0.22126081582200288,0.21234939759036142,0.1384180790960457,0.24457593688362952,0.10552412177943434,0.23469387567274078,0.2964169262623472,0.15170278653826358,0.14091375218780106,0.4933058661073597,0.3858751280043767,0.3333333359999999,0.2589077381195095,0.3974082041069329,0.9171327344068027,0.9708271081945066,0.1785714243316318,0.3461538388441818,0.3678199533813142,0.4013315874088974,0.7692307671301776
21,12,256,0.7876712358843597,0.7155963250560556,0.6157760823367843,0.7800000260159965,0.5042253708638851,0.763888908870028,0.9166666577187567,0.8457142835825633,0.8639999998900483,0.5355805432432735,0.619834711748788,0.46640322707681764,0.6885245901074443,0.6268101899235872,0.5861093692088866,0.34069850706230276,0.4830633285699278,0.6776721414154449,0.6185951839619734,0.4209816912165772,0.4478712710702516,0.7054974862462453,0.792792787285041,0.4379562496888478,0.43448275868605934,0.48240649856121337,0.5912162191911066,0.028409008121124738,0.49593495954410755,0.21621621621621637,0.7903026100278164,0.7058823557543256,0.2325581410005408,0.35135135109400983,0.6664249980719923,0.44444444277160516,0.5744681206835683,0.9166666666666667,0.8008359826846165,0.7317073165895308,0.6363636139669444,0.6543209876935988,0.5631246167812959,0.6052631608691144,0.8070175550961826,0.6890243905877752,0.8938306230166705,0.8316498295051524,0.5189003425255961,0.7396166299656355,0.911615769119346,0.9492063590417162,0.4946996741279147,0.6781609196650678,0.6029581956479684,0.7419044481618323,0.3939393931505962,0.35555555555555557,0.3055555555555556,0.0,,0.4468085106382979,0.4444444444444445,0.2272727272727273,0.2888888888888889,0.3589743589743589,0.21428571428571433,0.8333333333333334,0.6428571428571429,0.43749999999999994,0.7391304347826086,0.68,0.09999999999999999,0.4444444444444445,0.3,0.75,0.5,0.0,0.31818181818181823,0.24242424242424243,,0.0,,0.0,0.2,0.43750000000000006,0.2272727272727273,0.5294117647058822,0.5294117647058825,0.0625,0.16666666666666666,0.25,0.3333333333333333,0.2727272727272727,0.07692307692307693,0.5,0.3529411764705882,0.45545171339563906,0.10198878123406427,0.07554671968190904,0.7812350406893251,0.7159235668789806,0.529262086513996,0.7070457354758968,0.2304216867469876,0.23163841807909571,0.04240631163708056,0.39868276810606457,0.6326530599723029,0.1954397395959638,0.027863777130127818,0.5449118940331064,0.6941297613788802,0.6468782001094259,0.35294117599999986,0.33093107929418597,0.7904967680573123,0.9718493651617574,0.9903527144474488,0.3214285756683671,0.6923076888678493,0.7266178243422892,0.7002917674910252,0.4230769219215977
22,12,512,0.7773972573895894,0.6422018326508708,0.6513994894065488,0.92000001734399,0.7267605518543195,0.7947530987595233,0.9166666577187567,0.9657142814227918,0.9760000003848323,0.73489621509202,0.9793388426521755,0.6482214088949994,0.8961748641349039,0.8201329057230657,0.792897548891363,0.7027797067776036,0.6354933730370446,0.6894758326510051,0.7000339376234245,0.47060410080591963,0.5206168285746097,0.8109732997928764,0.792792787285041,0.32116792897863367,0.5310344825093983,0.7353090955508227,0.9763513566293832,0.9602272930849688,0.9349593503131972,0.6216216216216218,0.7946237811412494,0.8235294123898499,0.4651162820010816,0.6756756751807886,0.784932567527819,0.7222222289135818,0.6808510760977822,0.8333333333333331,1.0,0.8780487838732898,0.9090908419008331,1.0,0.7336681100247624,0.8157894826073406,1.0,0.8414634147591907,0.9322301522920714,0.9023569053594528,0.7147766360257913,0.8913738018062471,0.9593484868690313,0.9523809917224403,0.6855123634293765,0.7931034489908441,0.8202674828132878,0.7677140166478948,0.666666662328282,0.4444444444444445,0.38888888888888895,0.0,,0.5957446808510639,0.5777777777777778,0.4318181818181818,0.5111111111111111,0.3846153846153846,0.21428571428571433,0.5625000000000001,0.4285714285714285,0.375,0.6086956521739131,0.44,0.8999999999999999,0.5555555555555556,0.5499999999999999,0.7916666666666667,0.4090909090909091,0.0,0.31818181818181823,0.45454545454545453,,0.0,,0.0,0.13333333333333333,0.5,0.5454545454545454,0.1764705882352941,0.4705882352941177,0.375,0.11111111111111112,0.625,0.0,0.2727272727272727,0.15384615384615385,0.4166666666666667,0.29411764705882354,0.728348909657321,0.43600203977562463,0.4493041749502983,0.9923408329344184,0.7418259023354562,0.5699745547073785,0.21384425216316563,0.21762048192771108,0.5508474576271177,0.5542406311637081,0.5629223308769257,0.785714281331633,0.159609114141264,0.09597523227800811,0.6643768250339113,0.8671472621160776,0.7983623376127345,0.7450980400000002,0.7299884559343931,0.8120950396348919,0.8472222210183498,0.9413744805077321,1.0,0.7435897407232093,0.9191231488823438,0.9114746347213458,0.5769230753476331
